Fawne,Eul,09/25/1984,91762,1,1,1
Sherwood,Wison,04/09/1970,91763,0,0,0
Taddeo,Marval,02/03/1983,91764,0,0,1
Paco,Heers,05/01/1977,91764,1,0,0
Rodolphe,Blackborne,12/09/1972,91763,1,0,1
Vidovic,Mottershead,02/27/1983,91764,1,0,0
Irvin,Eddow,09/02/1987,91764,1,0,0
Aline,MacQuaker,11/04/1985,91763,1,0,1
Gloriane,Lishman,02/01/1965,91763,1,0,0
Nissy,Slark,04/30/1980,91764,1,0,0
Ximenez,McOrkil,09/05/1985,91763,0,0,1
Sheilah,Caunce,01/22/1972,91762,0,1,1
Natala,Goggey,03/31/1974,91762,0,1,0
Lucio,Duncklee,08/27/1984,91763,1,0,1
Jens,Carle,03/21/1982,91763,0,0,1
Hillary,Bucke,10/21/1969,91764,0,0,0
Gilburt,Gettens,02/19/1982,91762,0,0,0
Sherwood,Pescud,05/14/1987,91764,1,1,1
Lemar,Randals,04/14/1976,91763,0,0,0
Lucita,Reddoch,03/06/1989,91764,1,0,1
Kelley,Roundtree,01/25/1977,91762,0,0,0
Candida,Pere,05/25/1974,91764,0,0,0
Dorine,Walsham,08/22/1967,91764,0,0,0
Wenda,Kiellor,06/09/1973,91764,1,0,1
Chris,Landre,12/13/1973,91764,0,0,0
Nataline,McGrouther,02/06/1979,91763,0,0,1
Carolee,Ors,08/10/1979,91764,1,0,1
Benyamin,Dutteridge,08/14/1982,91763,0,0,1
Rickert,Moens,11/12/1968,91763,0,0,1
Curtis,Martinovsky,12/05/1982,91762,0,0,1
Melba,Antonias,06/17/1969,91762,0,1,0
Davine,Clementson,01/21/1973,91764,1,1,0
Danna,Lardge,09/03/1986,91762,1,0,0
Matthus,Snugg,09/22/1989,91762,1,0,0
Pollyanna,Lambrook,07/26/1965,91763,0,0,0
Brok,Pherps,11/08/1971,91764,0,0,0
Calley,Vlasenkov,11/14/1971,91764,1,0,0
Feliks,Frood,11/30/1968,91764,1,0,1
Georgy,Tallis,12/11/1976,91764,1,0,0
Buddy,Lammert,04/23/1988,91763,0,0,1
Anjanette,Noir,11/25/1979,91762,0,0,0
Merrill,Bletso,04/19/1988,91762,0,1,0
Noel,Jephson,03/25/1980,91763,0,0,1
Titos,Labba,11/19/1985,91762,0,1,0
Engelbert,Phil,04/27/1979,91762,0,0,0
Freddy,Milkin,12/19/1984,91763,0,0,1
Alix,Ellerington,07/26/1976,91762,0,0,0
Elijah,Thirlaway,12/01/1975,91762,1,1,0
Samuele,Boardman,06/27/1973,91764,1,0,0
Edwina,Blasl,12/03/1967,91763,0,0,1
Phyllis,Bache,12/13/1987,91764,0,0,0
Darill,Callard,08/21/1983,91762,1,1,0
Hewett,Stubley,02/06/1975,91762,0,1,0
Kynthia,Saladin,10/16/1973,91763,0,0,1
Christiana,Berzon,09/09/1988,91762,1,0,1
Jobi,Lewens,10/21/1965,91764,1,0,0
Angy,Shoppee,07/17/1964,91763,0,0,0
Les,Belchamber,04/27/1982,91762,1,0,0
Obed,Vigrass,05/15/1984,91762,0,0,0
Milka,Ateggart,01/29/1980,91763,0,0,1
Maire,Sailor,02/03/1982,91763,1,0,1
Fayth,Muzzi,08/31/1989,91762,1,1,0
Brody,Hanssmann,04/20/1987,91764,0,0,0
Lissie,Blackesland,06/17/1961,91762,0,1,1
Aurilia,McCudden,07/25/1973,91763,0,1,1
Val,Pacitti,08/31/1979,91762,1,0,0
Jocelin,Dansey,12/21/1974,91763,0,0,1
Myrtle,Faulkener,04/25/1983,91763,0,0,1
Bonni,Lynagh,01/23/1975,91762,1,1,0
Lexine,Dionisio,11/03/1968,91763,0,0,1
Shamus,Tuffield,09/22/1973,91764,1,0,0
Lana,Riddle,11/26/1969,91764,0,0,0
Quintus,Dyball,03/10/1961,91763,0,1,1
Zola,Hansmann,11/07/1976,91763,0,0,1
Hoebart,Enderby,11/14/1973,91764,1,0,0
Floyd,Fowkes,12/01/1971,91762,1,1,1
Kristofer,Vardie,12/11/1985,91764,1,1,0
Padget,Younie,12/19/1984,91764,0,0,0
Oriana,Giovannelli,03/02/1967,91763,0,0,0
Willard,Kiffin,03/21/1960,91762,0,1,0
Ilario,Chantler,11/15/1981,91763,0,0,1
Agustin,Mackerness,09/27/1976,91763,0,0,1
Wanda,Guildford,11/04/1973,91762,1,0,0
Stafani,Demead,03/14/1971,91764,1,0,0
Abigale,Pegg,10/27/1964,91764,1,0,0
Willyt,Pirelli,03/01/1981,91762,0,0,0
Codee,Priel,12/02/1988,91763,0,0,1
Adriaens,Giabuzzi,05/31/1986,91763,0,0,1
Kesley,Kingscote,11/08/1979,91763,0,0,1
Rockwell,Toward,11/23/1985,91764,1,0,1
Lucy,Mattisssen,11/19/1981,91763,0,0,1
Derrek,Grassot,04/19/1960,91763,0,0,1
Etty,Salaman,04/22/1960,91764,0,1,0
Fayette,Humbert,08/03/1976,91763,0,0,1
Hernando,Drinkhall,01/16/1970,91762,1,1,1
Tracee,Gerlack,04/27/1961,91764,1,0,0
Jacques,Lamming,04/21/1966,91764,1,0,1
Pauletta,Propper,05/05/1966,91764,0,0,0
Burton,Ordemann,07/16/1971,91764,0,0,0
Giuditta,Borge,08/20/1987,91764,1,0,1
Isidor,Cunde,01/25/1976,91762,1,1,1
Shay,Fildes,12/27/1961,91764,1,0,0
Lena,Burdin,10/05/1979,91764,0,0,0
Cherise,Flacke,09/10/1977,91762,0,1,0
Marysa,Casillis,03/09/1964,91764,1,0,0
Darya,Taggerty,02/20/1975,91763,0,0,1
Leeanne,Veryan,12/01/1977,91764,1,0,0
Annis,Guiducci,11/12/1962,91763,0,0,1
Alma,Heinsius,03/15/1980,91762,0,1,1
Dyana,Lashmar,03/27/1966,91764,1,1,0
Sayre,Mocher,03/21/1982,91763,0,0,1
Eugenio,Cowill,07/01/1963,91762,0,1,0
Bret,Beckinsall,03/04/1989,91764,1,0,1
Edwin,Liptrod,03/01/1962,91763,0,0,0
Guillemette,Strand,03/27/1973,91764,1,0,0
Maximilian,Spurway,11/02/1960,91762,0,1,0
Jasen,Bienvenu,01/17/1968,91763,1,0,1
Orion,Acors,04/07/1979,91764,1,0,0
Roderich,De la Barre,04/16/1978,91763,0,0,1
Ezechiel,Lofting,12/14/1974,91762,1,0,0
Reinaldos,Frediani,06/19/1986,91764,1,0,0
Locke,Pickwell,03/29/1988,91763,0,0,1
Joel,Breakspear,04/13/1978,91762,1,1,0
Raddy,Bagshawe,05/12/1969,91764,1,0,0
Jesselyn,Wilfinger,01/12/1981,91763,0,0,0
Vere,McCrudden,01/10/1986,91762,1,0,1
Rodney,Janney,04/30/1961,91762,0,1,0
Deana,Griggs,08/09/1964,91764,0,0,0
Hubey,Blofield,03/09/1971,91762,0,0,0
Todd,Shoemark,11/29/1968,91764,1,0,0
Cindy,Ruppelin,07/15/1989,91764,1,0,0
Susann,Doddridge,02/01/1969,91762,1,1,1
Patrice,Bloschke,05/31/1988,91762,0,0,1
Filide,Killen,05/13/1988,91762,0,0,0
Joshuah,Donwell,01/26/1982,91762,0,1,1
Laurianne,Jewson,07/05/1970,91763,0,0,0
Aleen,Stode,07/09/1988,91764,1,0,0
Tim,McElory,08/13/1985,91762,0,1,0
Delano,Leall,08/16/1980,91764,1,0,0
Norina,Olley,07/17/1980,91763,1,0,1
Maryanne,Prestwich,08/05/1986,91763,1,0,1
Zuzana,Tatteshall,04/27/1982,91763,1,0,1
Arney,Clohessy,08/18/1966,91763,0,0,1
Tuckie,Langer,12/08/1963,91764,0,0,0
Charlean,Scotchbourouge,06/05/1989,91762,0,1,0
Alexandre,Govett,09/06/1975,91763,0,1,0
Hobie,Wildey,07/11/1972,91762,0,0,0
Normie,Siemons,05/05/1973,91762,0,0,0
Marielle,Lightollers,06/21/1986,91764,1,0,1
Gaspar,Mooring,02/21/1965,91764,0,0,0
Allyn,Renehan,09/02/1983,91763,0,0,1
Ferdinanda,Goymer,12/24/1969,91762,0,1,0
Minnie,Inge,11/27/1972,91763,0,0,1
Erina,Nibley,11/05/1987,91764,1,0,0
Sal,Bugbee,12/21/1974,91762,0,1,1
Marcy,Gronaver,08/03/1966,91763,0,0,1
Bertram,Crimes,10/01/1984,91764,1,0,0
Gino,Cloonan,09/18/1969,91762,0,1,0
Gaultiero,Molan,01/07/1974,91764,1,1,0
Karita,Mitchenson,12/01/1973,91763,1,1,1
Zelig,Johanchon,06/10/1962,91764,0,0,0
Lamont,Fawley,10/29/1976,91764,0,0,0
Vanni,Heaysman,10/04/1969,91763,0,0,0
Westleigh,Jalland,10/31/1966,91762,0,1,0
Phillip,Kernley,06/25/1970,91763,0,0,0
Lutero,Setterfield,07/23/1981,91764,1,0,0
Liam,Eick,06/16/1963,91763,0,0,0
Gail,Fursey,07/25/1960,91764,0,0,0
Sigvard,D'Errico,06/22/1989,91764,1,0,1
Maureene,McDonnell,12/08/1977,91762,0,1,0
Issi,Keel,03/08/1977,91762,0,0,1
Jena,Maudlin,11/24/1972,91764,1,0,1
Pansie,Patzelt,09/18/1966,91764,0,0,0
Annabell,Gronno,11/21/1960,91763,0,0,1
Dorian,Headland,05/17/1965,91764,1,0,0
Patsy,Fumagallo,10/23/1963,91763,0,0,1
Berti,Guion,03/03/1973,91762,0,0,0
Kerk,Helleckas,07/21/1972,91763,1,0,0
Avram,Matts,07/26/1966,91763,1,0,0
Concettina,Petken,06/24/1979,91763,0,0,1
Nikos,Gillet,07/15/1978,91764,1,0,0
Zonnya,Leate,06/23/1966,91762,0,1,0
Augie,Davydenko,10/05/1968,91762,1,1,0
Roz,Leathley,09/06/1962,91763,0,1,1
Harbert,Idill,07/23/1965,91764,1,1,1
Man,Ballintime,08/15/1988,91764,1,0,0
Leeanne,Cassey,02/17/1989,91764,1,0,0
Susanetta,Davydkov,08/30/1961,91764,1,0,1
Jilli,Dislee,07/07/1986,91762,0,1,0
Heidie,Pudding,06/22/1962,91763,0,0,0
Zena,Pickance,03/15/1978,91762,0,1,0
Rhetta,Eustice,10/18/1976,91762,0,1,0
Kelcie,Simoncelli,10/10/1968,91764,1,0,0
Ruddy,Kindall,09/15/1965,91764,1,0,0
Wolfy,Fawthrop,07/20/1982,91764,1,0,0
Jelene,Wadley,03/19/1966,91763,0,0,0
Jeanine,Crake,02/02/1960,91762,1,1,0
Pammi,Sprott,06/05/1979,91764,0,0,1
Tades,Ingilson,08/16/1970,91763,1,0,1
Karlis,Pawle,09/21/1985,91763,0,0,1
Marlon,Ong,06/10/1960,91764,1,0,0
Nefen,Hamsher,02/04/1973,91762,1,1,1
Nikkie,Offin,08/28/1976,91764,1,0,0
Carrol,Weiser,02/14/1989,91762,1,1,1
Raymund,Neale,04/01/1972,91763,1,0,0
Herrick,Delgadillo,11/04/1973,91763,0,0,1
Sunshine,Trunks,11/17/1962,91763,0,0,1
Benjamin,Burns,11/17/1966,91763,0,1,0
Vonny,Chillingsworth,12/19/1978,91763,0,0,1
Kippie,Coldbathe,09/11/1966,91764,0,1,0
Berthe,Cicerone,02/15/1987,91762,0,0,1
Vivyan,Rees,12/19/1988,91764,1,0,0
Lefty,Johnston,09/30/1975,91764,1,0,0
Ronny,Humphris,03/26/1986,91764,1,0,1
Godfry,Fawlkes,07/30/1989,91763,0,0,1
Nicky,Dingle,07/09/1980,91764,1,0,1
Gustavo,Downton,07/19/1985,91763,1,0,1
Orin,Joire,09/21/1967,91762,0,1,0
Brittan,Nicklinson,09/06/1974,91762,0,0,0
Ruthie,Simla,12/15/1974,91762,1,1,0
Rubetta,Whisson,04/30/1988,91762,0,0,0
Ulrike,De Freyne,11/08/1967,91763,0,1,0
Edward,Edlington,06/27/1960,91762,0,1,0
Lissa,Janson,04/17/1963,91762,0,1,0
Blinny,Munks,01/20/1982,91764,1,1,1
Kay,Goward,05/17/1980,91763,0,1,1
Angeli,Henryson,01/16/1971,91763,0,0,1
Blondy,Rainforth,08/11/1965,91762,1,0,0
Shane,Biernat,10/14/1983,91763,0,0,1
Florri,Youson,08/16/1987,91763,0,0,1
Nadya,Brownsworth,11/25/1969,91762,1,0,0
Dorelle,Guisby,09/15/1961,91764,0,1,0
Ennis,Shirley,12/10/1962,91763,0,0,1
Margery,Steward,08/03/1989,91764,1,0,1
Buddie,Leaves,02/21/1973,91763,1,0,0
Rollins,O'Heaney,11/17/1967,91763,0,0,0
Karon,Oattes,03/18/1974,91763,0,1,0
Evita,Binns,03/27/1963,91762,0,1,0
Krista,Pavlovic,10/10/1980,91764,1,0,1
Nikki,Thelwll,11/05/1982,91762,1,1,1
Mitchel,Oventon,06/02/1969,91762,0,1,0
Luther,Menghi,07/15/1980,91763,1,0,1
Vinnie,Getty,07/23/1961,91762,0,1,0
Regan,Blackwood,09/17/1976,91764,1,0,0
Zacharias,Schanke,09/23/1962,91763,0,0,1
Holly,Impson,11/13/1968,91762,0,1,0
Lorrie,Gorden,02/01/1961,91763,0,0,0
Olivia,Justice,02/24/1983,91764,1,0,0
Gilbertine,Scouller,05/19/1978,91762,0,0,0
Brook,Rochewell,04/30/1964,91763,0,1,0
Donelle,Mountain,07/13/1989,91762,1,0,1
Emmit,Quene,08/09/1983,91763,1,0,1
Sid,Zanini,07/01/1969,91764,0,1,1
Pearla,McKleod,11/22/1966,91763,0,1,1
Nancey,MacGille,02/14/1962,91762,0,1,0
Addie,Marishenko,08/07/1970,91763,1,0,1
Merrile,Anker,01/25/1965,91762,0,1,0
Debee,Coursor,03/16/1987,91762,0,1,1
Almeda,Bottini,09/20/1976,91762,0,1,0
Winna,Dolbey,08/18/1975,91764,1,1,0
Ana,Caughte,04/24/1980,91764,1,0,1
Belinda,Hulburt,02/06/1983,91763,0,0,0
Say,Milverton,05/07/1989,91762,0,1,0
Norry,Wickey,10/13/1967,91763,0,0,1
Harmonie,Bonds,06/07/1988,91764,1,0,0
Gherardo,Ottley,06/15/1983,91763,1,0,1
Geri,Dunlea,10/06/1985,91764,1,0,0
Darda,Castellini,11/01/1964,91762,1,1,0
Clywd,Rowcastle,12/28/1974,91764,1,0,0
Kristofer,Whitebread,02/19/1989,91762,1,0,0
Stafani,Durn,10/06/1980,91764,1,0,1
Vin,Mariotte,09/15/1961,91763,0,0,0
Hyacinthe,Sommerfeld,08/18/1975,91762,1,1,1
Leigha,Gumary,09/18/1972,91763,0,0,0
Si,Janout,05/08/1981,91764,1,0,0
Patricia,Vonasek,06/07/1988,91764,1,0,0
Claude,Gwatkins,12/28/1983,91764,1,0,0
Tremaine,Glasscoo,07/02/1963,91764,0,1,0
Fleurette,Mawer,12/03/1961,91762,0,1,0
Darryl,Riordan,08/22/1982,91764,1,0,1
Alaine,McMurdo,07/21/1987,91764,1,0,0
Almira,Gosnall,08/17/1963,91764,1,0,0
Heda,Meale,07/04/1969,91763,0,0,1
Liam,Lusty,05/07/1978,91764,1,0,0
Artus,Comberbach,05/03/1980,91764,1,0,0
Sandie,Rollins,09/03/1974,91763,0,0,1
Perla,Derrett,05/08/1982,91764,1,0,1
Miner,Castan,12/07/1963,91764,0,0,0
Traver,Seilmann,01/10/1974,91764,0,0,0
Angeline,Matiewe,02/08/1966,91762,0,1,0
Bertina,Wicher,02/23/1988,91764,1,0,0
Myrlene,Gorrie,02/20/1978,91763,0,0,1
L;urette,Evitts,06/08/1980,91764,1,0,0
Stavro,Shovell,03/30/1984,91763,1,1,1
Sascha,Mabon,08/03/1974,91764,0,0,0
Marna,Bergeon,10/31/1967,91762,0,1,0
Lutero,Dutteridge,11/10/1962,91763,0,1,1
Ariana,Kevane,10/21/1971,91763,0,0,1
Latrena,Heater,06/23/1965,91764,0,0,0
Delcine,Ranshaw,04/24/1975,91764,0,1,1
Damaris,Grimsley,05/17/1987,91764,1,0,1
Monroe,Domerc,02/03/1961,91763,0,0,1
Dixie,Trematick,03/25/1978,91764,1,1,0
Niko,Yeoman,09/07/1983,91763,0,0,1
Gilberte,Scally,07/07/1984,91764,1,0,0
Jessy,Ratlee,03/06/1964,91764,1,0,0
Kalil,Dwine,07/19/1962,91764,1,0,1
Ignace,Popescu,12/05/1967,91762,0,1,0
Romain,Mabbot,05/31/1987,91762,1,1,0
Doretta,Waddilove,01/15/1981,91764,1,0,1
Ches,Ginner,11/16/1985,91764,1,0,0
Clio,Hurich,04/01/1970,91764,1,0,0
Griswold,Clay,09/07/1966,91763,1,0,1
Rog,Sackur,01/25/1966,91763,0,0,1
Levy,Whetton,05/12/1984,91762,1,1,1
Nichole,Whorton,09/21/1964,91762,0,1,0
Ileana,Morse,06/30/1988,91764,1,0,0
Kermy,Finessy,04/26/1972,91762,1,1,0
Ermanno,Emery,12/08/1983,91763,0,0,1
Gwennie,Shovel,06/10/1977,91764,1,0,0
Deva,Dunstone,02/01/1984,91763,1,0,1
Erminie,Hegden,12/08/1973,91762,0,1,0
Tye,Hens,05/27/1983,91764,1,0,0
Barbie,McGrale,06/28/1966,91762,0,1,0
Berte,Raper,08/01/1978,91764,1,0,1
Kleon,Hould,11/12/1987,91763,0,1,1
Lori,Conklin,10/15/1979,91763,1,1,1
Ignaz,Caselli,10/03/1977,91764,0,0,0
Brewster,Vennard,11/23/1963,91763,0,0,0
Graig,Stratiff,07/28/1987,91763,0,0,1
Latisha,Clendinning,02/13/1965,91762,1,1,0
Malynda,Compston,11/10/1982,91764,1,0,0
Lolly,Hambright,10/02/1971,91764,1,0,1
Porter,Spoward,05/07/1966,91764,1,0,0
Marleen,Broadbury,07/09/1985,91764,1,0,0
Isaiah,Scholar,06/18/1980,91762,0,0,0
Kacy,Durnell,12/16/1973,91764,0,0,0
Carolynn,Biffen,01/12/1963,91764,1,1,0
Ty,Beamond,08/15/1984,91764,1,0,0
Pegeen,Dray,08/31/1967,91763,0,1,1
Erl,Breagan,11/09/1979,91763,0,1,1
Crichton,Heinlein,09/25/1989,91762,0,0,1
Dode,Bartlomieczak,03/16/1975,91764,1,0,1
Miller,Norwood,11/14/1984,91764,1,0,1
Benedicto,Routhorn,07/30/1968,91764,1,0,1
Honoria,Sywell,01/19/1971,91764,1,0,0
Rochette,Aleksahkin,11/23/1960,91762,0,1,0
Shelby,Andreotti,07/03/1986,91764,1,0,0
Nat,Clissold,01/26/1964,91763,1,1,1
Griffith,Jurgensen,07/24/1989,91762,1,1,1
Waly,Layman,10/13/1962,91764,1,1,0
Tori,Baldery,07/17/1983,91764,1,0,0
Christine,Daintith,05/05/1987,91764,1,0,0
Felita,Loadman,02/11/1987,91764,1,0,0
Lolly,Spadollini,10/14/1968,91764,1,0,0
Farra,Piner,04/12/1978,91763,1,0,1
Inez,Michelle,08/09/1968,91763,0,0,1
Al,Meneghelli,05/22/1961,91763,0,1,0
Hester,Gloy,07/09/1979,91763,0,0,1
Ransell,Burgoin,06/11/1970,91762,0,0,0
Kiah,Proschke,07/13/1988,91764,1,0,0
Solly,Surguine,02/06/1968,91763,0,0,1
Ambrose,Koschek,12/19/1961,91764,0,0,0
Pris,Cops,07/05/1976,91762,0,0,0
Hymie,Humber,03/22/1981,91762,0,0,1
Sheila,Arp,11/07/1984,91763,0,0,1
Consuela,Chaimson,03/05/1980,91762,1,0,0
Leandra,Goodluck,03/17/1985,91762,0,1,0
Helge,Iacovelli,11/14/1980,91763,0,0,1
Chandal,Bontoft,09/05/1964,91763,0,1,1
Marietta,Guyver,11/24/1969,91762,1,1,0
Rafa,Eaglesham,11/19/1960,91763,0,0,1
Art,Pinckstone,12/31/1969,91764,0,0,1
Isabeau,Llewellyn,06/14/1989,91762,0,1,0
Rory,Varrow,01/23/1966,91764,0,0,0
Sargent,Brydson,02/28/1968,91763,0,0,1
Earle,McSpirron,08/31/1962,91764,1,0,1
Bryana,Ballchin,11/03/1989,91762,0,1,0
Eachelle,Burnard,06/03/1970,91763,0,0,1
Con,Dik,08/24/1967,91762,0,1,0
Stefanie,Gasparro,08/09/1963,91763,1,0,1
Karney,Blencoe,06/21/1962,91763,0,0,0
Raddie,Iacovo,04/18/1989,91762,0,1,1
Thea,Goschalk,09/17/1977,91762,0,1,0
Temp,Piffe,07/22/1978,91762,0,1,1
Matteo,Wyrall,02/23/1981,91764,1,0,1
Chaddie,Nannizzi,01/25/1983,91764,1,0,0
Phip,Witson,02/21/1972,91763,0,1,1
Wenda,Bunce,01/05/1960,91762,0,1,0
Hardy,Vassel,10/21/1983,91764,1,0,0
Tris,Mc Carroll,01/29/1968,91764,1,0,0
Laird,Jaggard,01/10/1975,91763,0,1,1
Hilary,Meagh,05/24/1979,91763,0,0,1
Harley,Merry,08/08/1967,91762,1,1,0
Leo,Beathem,02/24/1989,91762,0,1,0
Emmery,Bosden,03/20/1984,91764,1,0,1
Normand,Delieu,10/20/1984,91764,1,0,0
Doretta,Sidey,08/18/1986,91764,1,0,1
Dorolisa,Djekic,01/26/1973,91762,0,1,0
Seward,Sudell,04/21/1987,91763,0,0,1
Noll,MacKeague,05/23/1989,91764,1,0,0
Shelby,Gandey,03/23/1971,91763,0,0,1
Danette,Bransgrove,04/02/1960,91762,0,0,0
Tate,Gauch,09/14/1987,91764,1,0,0
Prince,Jewsbury,04/25/1964,91763,0,0,1
Wells,Hagyard,05/08/1983,91764,1,0,0
Lena,Mitrikhin,06/28/1981,91764,0,0,0
Ethe,Unsworth,04/21/1984,91764,1,1,1
Wandis,Christofides,02/13/1981,91762,1,0,0
Melodee,McElvine,06/14/1960,91762,1,1,0
Dirk,Darrow,07/28/1974,91762,1,0,0
Edythe,Everly,09/12/1983,91762,1,1,0
Mickie,Basek,04/22/1972,91764,1,0,0
Portie,Groome,03/30/1980,91764,1,0,0
Elaine,Tenbrug,02/28/1978,91764,0,0,0
Flor,Pattie,09/30/1960,91764,1,0,0
Vincent,Cornelisse,09/08/1968,91764,0,0,0
Myranda,Lidden,06/30/1976,91763,0,0,0
Bartolemo,Hyndson,09/20/1976,91763,0,1,1
Joelynn,Pykett,05/24/1965,91762,1,0,1
Kizzee,Lodden,09/28/1973,91762,0,1,0
Filip,Shimmin,02/21/1961,91762,1,1,0
Ruy,Nouch,06/06/1971,91764,1,0,1
Rosene,Youster,12/17/1975,91763,0,1,0
Joli,Agott,06/05/1978,91763,0,1,1
Cordie,Gale,11/19/1965,91764,0,0,0
Tuckie,Straniero,12/21/1986,91763,0,0,1
Lani,McPeeters,01/22/1966,91763,1,0,1
Charlena,Sacaze,05/15/1965,91762,1,1,0
Elnar,Antyshev,05/06/1981,91763,0,0,1
Stormie,Antyshev,12/21/1978,91763,0,1,1
Ailis,Crampsy,03/25/1964,91763,0,0,1
Terrance,Quincee,12/04/1973,91762,0,1,0
Arnoldo,Dummett,06/27/1987,91762,0,0,0
Noellyn,Dockree,12/24/1987,91762,0,0,0
Deerdre,Prazor,01/20/1974,91764,1,0,0
Brittni,Dewberry,01/08/1965,91763,0,0,1
Shepperd,Louth,12/26/1971,91763,0,0,0
Adelind,Micco,03/17/1971,91763,0,0,1
Noble,Penley,12/09/1973,91763,0,0,1
Brandon,Cordy,02/28/1978,91764,1,0,0
Claudia,Saich,01/31/1989,91762,1,1,0
Shanon,Comport,11/06/1973,91763,0,0,1
Louella,Gainsbury,01/17/1976,91762,1,0,0
Budd,Rubenovic,10/14/1982,91762,0,0,0
Inness,Gardiner,01/24/1974,91764,1,0,0
Mildred,Molohan,07/15/1970,91763,0,0,1
Abigael,Digance,09/22/1974,91764,1,0,0
Craig,McGinlay,03/09/1974,91762,0,1,0
Stacee,Croisier,12/16/1977,91764,1,0,0
Salomo,Cowell,04/16/1979,91762,0,1,1
Fidela,Rentz,10/14/1989,91763,0,0,1
Minni,Greguoli,06/09/1986,91764,1,0,0
Bibby,Turnock,01/25/1983,91762,1,1,0
Elsinore,Brandsma,03/14/1984,91762,0,0,0
Ethelbert,Ralston,06/15/1985,91762,1,0,0
Alfy,Josiah,03/22/1960,91762,0,0,0
Baudoin,Straker,03/01/1966,91763,0,0,1
Maddy,Pieracci,11/12/1961,91764,1,0,0
Conrado,Tarpey,12/09/1973,91762,1,1,0
Karla,Wilmut,10/12/1960,91762,0,1,1
Barnard,Bedinham,12/10/1974,91762,1,1,0
Quill,Bedenham,10/15/1978,91763,1,1,0
Hurley,Millin,02/01/1974,91762,0,1,1
Coretta,Coniam,06/23/1965,91763,1,0,1
Derick,Bignal,09/03/1979,91764,1,0,0
Catrina,Kuhlmey,03/21/1961,91763,0,0,1
Laird,Clilverd,03/15/1965,91762,0,0,0
Shae,Thoumasson,09/25/1967,91762,0,0,1
Barney,Learmount,04/06/1960,91762,0,1,1
Kelli,Lawford,03/20/1988,91762,0,1,0
Gabriela,Fevers,12/25/1984,91763,1,0,1
Geneva,Kopke,03/11/1984,91762,1,1,1
Shannen,Crab,10/01/1969,91763,0,0,1
Staford,Bruckenthal,10/13/1987,91763,0,0,1
Minetta,Olek,11/21/1982,91763,1,0,0
Nonie,Ferronier,01/12/1972,91764,1,0,0
Michell,Gillitt,04/12/1981,91763,0,0,1
Cortney,Flindall,04/20/1979,91763,0,0,0
Margit,Raynham,01/07/1978,91762,0,1,0
Kris,Wallworth,08/12/1981,91763,0,0,1
Kearney,Dilger,06/16/1969,91762,0,1,0
Lonnie,Kellar,03/31/1978,91763,1,0,0
Hailey,Mingardo,10/22/1981,91764,1,0,0
Anna-diane,Blyth,03/20/1988,91762,0,0,1
Gypsy,Hardaway,07/17/1962,91763,0,0,0
Rachele,Seel,01/19/1971,91763,0,0,1
Maridel,Blinerman,07/06/1986,91763,0,0,1
Lee,Lilley,09/14/1963,91762,0,1,1
Patsy,Finden,07/12/1965,91763,0,0,1
Kort,Matthiae,04/24/1964,91764,0,1,0
Alleen,Gullefant,07/25/1960,91763,0,1,1
Erskine,Folkes,08/09/1961,91763,0,1,1
Bent,Garstang,08/16/1987,91762,1,0,1
Jolie,Maurice,06/30/1968,91762,1,1,0
Willi,Koba,05/01/1980,91763,1,0,1
Margo,Orcas,12/09/1978,91764,1,0,0
Ellerey,Toler,01/01/1982,91764,1,1,1
Kimmie,Aujouanet,10/18/1970,91763,0,0,1
Ethel,Kiss,10/07/1989,91764,0,0,1
Shirleen,Nesby,09/30/1987,91762,1,0,1
Felice,Bilton,08/20/1975,91762,0,1,0
Bink,Lyfe,04/15/1985,91763,0,0,1
Martin,Marl,05/21/1980,91762,1,1,0
Beulah,Ades,08/14/1961,91762,0,1,0
Bax,Scourgie,08/20/1985,91764,1,0,0
Elisa,Cutchee,03/21/1963,91764,0,0,0
Poppy,Aneley,02/04/1967,91762,1,1,0
Star,Daniels,05/07/1976,91762,0,1,1
Nanete,Freathy,10/24/1961,91762,0,1,0
Galen,Spinello,10/10/1970,91762,0,1,0
Athene,Greatorex,11/02/1964,91763,1,1,1
Joachim,Nerger,12/28/1986,91762,1,1,0
Elenore,Forsbey,07/24/1978,91763,0,0,1
Francisco,Scoble,03/05/1976,91764,1,0,0
Benni,Dawdry,08/21/1977,91764,0,1,0
Angie,Rupp,04/26/1968,91764,0,1,0
Virge,Tithecott,03/26/1961,91763,0,0,1
Katy,Tootell,10/30/1979,91762,0,1,0
Genia,Friedman,07/18/1977,91762,0,0,0
Frieda,Skains,03/06/1982,91762,0,1,1
Nickolas,Postgate,09/04/1967,91764,1,0,0
Lamar,Cowope,11/22/1988,91762,1,0,0
Hakim,Robbings,04/05/1982,91762,0,1,0
Amabel,Farres,12/02/1970,91762,1,1,0
Davide,Blabey,06/21/1963,91762,0,1,1
Martainn,Jinkinson,08/13/1985,91762,0,1,1
Asa,Marxsen,02/25/1981,91763,1,0,1
Rollo,Boyne,06/03/1964,91763,0,1,0
Trixie,Eivers,01/11/1973,91763,0,1,1
Kirby,Kiraly,07/17/1984,91762,0,1,1
Humberto,Leafe,04/01/1989,91763,0,0,1
Gisele,Pudan,10/27/1986,91762,1,1,1
Nicola,Portal,02/07/1989,91763,1,0,1
Georgette,Woolvett,09/07/1973,91762,0,1,0
